item_id,tier,sample,answer
moc8d22ee,T3,10,B
moc8d22ee,T3,11,B
moc8d22ee,T3,12,B
moc8d22ee,T3,13,B
moc8d22ee,T3,14,B
moc8d22ee,T3,15,B
mocbd3637,T3,0,B
mocbd3637,T3,1,A
mocbd3637,T3,2,A
mocbd3637,T3,3,A
mocbd3637,T3,4,A
mocbd3637,T3,5,A
mocbd3637,T3,6,B
mocbd3637,T3,7,A
mocbd3637,T3,8,A
mocbd3637,T3,9,A
mocbd3637,T3,10,A
mocbd3637,T3,11,A
mocbd3637,T3,12,A
mocbd3637,T3,13,A
mocbd3637,T3,14,B
mocbd3637,T3,15,A
moca1d92b,T2,0,B
moca1d92b,T2,1,B
moca1d92b,T2,2,B
moca1d92b,T2,3,B
moca1d92b,T2,4,B
moca1d92b,T2,5,B
moca1d92b,T2,6,B
moca1d92b,T2,7,B
moca1d92b,T2,8,B
moca1d92b,T2,9,B
moca1d92b,T2,10,B
moca1d92b,T2,11,B
moca1d92b,T2,12,B
moca1d92b,T2,13,B
moca1d92b,T2,14,B
moca1d92b,T2,15,B
moc12beb0,T3,0,A
moc12beb0,T3,1,A
moc12beb0,T3,2,A
moc12beb0,T3,3,A
moc12beb0,T3,4,A
moc12beb0,T3,5,A
moc12beb0,T3,6,A
moc12beb0,T3,7,A
moc12beb0,T3,8,A
moc12beb0,T3,9,A
moc12beb0,T3,10,A
moc12beb0,T3,11,A
moc12beb0,T3,12,A
moc12beb0,T3,13,A
moc12beb0,T3,14,A
moc12beb0,T3,15,A
moca60679,T1,0,A
moca60679,T1,1,A
moca60679,T1,2,A
moca60679,T1,3,A
moca60679,T1,4,A
moca60679,T1,5,A
moca60679,T1,6,A
moca60679,T1,7,A
moca60679,T1,8,A
moca60679,T1,9,A
moca60679,T1,10,A
moca60679,T1,11,A
moca60679,T1,12,A
moca60679,T1,13,A
moca60679,T1,14,A
moca60679,T1,15,A
moc79be38,T3,0,A
moc79be38,T3,1,A
moc79be38,T3,2,A
moc79be38,T3,3,A
moc79be38,T3,4,A
moc79be38,T3,5,A
moc79be38,T3,6,A
moc79be38,T3,7,A
moc79be38,T3,8,A
moc79be38,T3,9,A
moc79be38,T3,10,A
moc79be38,T3,11,A
moc79be38,T3,12,A
moc79be38,T3,13,A
moc79be38,T3,14,A
moc79be38,T3,15,A
mocdc24a4,T2,0,B
mocdc24a4,T2,1,B
mocdc24a4,T2,2,B
mocdc24a4,T2,3,B
mocdc24a4,T2,4,B
mocdc24a4,T2,5,B
mocdc24a4,T2,6,B
mocdc24a4,T2,7,B
mocdc24a4,T2,8,B
mocdc24a4,T2,9,B
mocdc24a4,T2,10,B
mocdc24a4,T2,11,B
mocdc24a4,T2,12,B
mocdc24a4,T2,13,B
mocdc24a4,T2,14,B
mocdc24a4,T2,15,B
moc9052b5,T2,0,A
moc9052b5,T2,1,B
moc9052b5,T2,2,A
moc9052b5,T2,3,A
moc9052b5,T2,4,A
moc9052b5,T2,5,A
moc9052b5,T2,6,A
moc9052b5,T2,7,A
moc9052b5,T2,8,A
moc9052b5,T2,9,A
moc9052b5,T2,10,A
moc9052b5,T2,11,A
moc9052b5,T2,12,A
moc9052b5,T2,13,A
moc9052b5,T2,14,A
moc9052b5,T2,15,A
moc2ed0e7,T3,0,B
moc2ed0e7,T3,1,A
moc2ed0e7,T3,2,A
moc2ed0e7,T3,3,A
moc2ed0e7,T3,4,A
moc2ed0e7,T3,5,A
moc2ed0e7,T3,6,A
moc2ed0e7,T3,7,A
moc2ed0e7,T3,8,A
moc2ed0e7,T3,9,A
moc2ed0e7,T3,10,A
moc2ed0e7,T3,11,A
moc2ed0e7,T3,12,A
moc2ed0e7,T3,13,A
moc2ed0e7,T3,14,A
moc2ed0e7,T3,15,A
moc227a6f,T3,0,B
moc227a6f,T3,1,B
moc227a6f,T3,2,B
moc227a6f,T3,3,B
moc227a6f,T3,4,B
moc227a6f,T3,5,B
moc227a6f,T3,6,B
moc227a6f,T3,7,B
moc227a6f,T3,8,B
moc227a6f,T3,9,B
moc227a6f,T3,10,B
moc227a6f,T3,11,B
moc227a6f,T3,12,B
moc227a6f,T3,13,B
moc227a6f,T3,14,B
moc227a6f,T3,15,B
moc34cd05,T3,0,A
moc34cd05,T3,1,A
moc34cd05,T3,2,A
moc34cd05,T3,3,A
moc34cd05,T3,4,A
moc34cd05,T3,5,A
moc34cd05,T3,6,A
moc34cd05,T3,7,A
moc34cd05,T3,8,A
moc34cd05,T3,9,A
moc34cd05,T3,10,A
moc34cd05,T3,11,A
moc34cd05,T3,12,A
moc34cd05,T3,13,A
moc34cd05,T3,14,A
moc34cd05,T3,15,A
moc44de50,T3,0,A
moc44de50,T3,1,A
moc44de50,T3,2,A
moc44de50,T3,3,A
moc44de50,T3,4,A
moc44de50,T3,5,A
moc44de50,T3,6,A
moc44de50,T3,7,A
moc44de50,T3,8,A
moc44de50,T3,9,A
moc44de50,T3,10,A
moc44de50,T3,11,A
moc44de50,T3,12,A
moc44de50,T3,13,A
moc44de50,T3,14,A
moc44de50,T3,15,A
moc0dc108,T3,0,A
moc0dc108,T3,1,A
moc0dc108,T3,2,A
moc0dc108,T3,3,A
moc0dc108,T3,4,A
moc0dc108,T3,5,A
moc0dc108,T3,6,A
moc0dc108,T3,7,A
moc0dc108,T3,8,A
moc0dc108,T3,9,A
moc0dc108,T3,10,A
moc0dc108,T3,11,A
moc0dc108,T3,12,A
moc0dc108,T3,13,A
moc0dc108,T3,14,A
moc0dc108,T3,15,A
moc39d981,T1,0,A
moc39d981,T1,1,A
moc39d981,T1,2,A
moc39d981,T1,3,A
moc39d981,T1,4,A
moc39d981,T1,5,A
moc39d981,T1,6,A
moc39d981,T1,7,A
moc39d981,T1,8,A
moc39d981,T1,9,A
moc39d981,T1,10,A
moc39d981,T1,11,A
moc39d981,T1,12,A
moc39d981,T1,13,A
moc39d981,T1,14,A
moc39d981,T1,15,A
moc32e314,T2,0,B
moc32e314,T2,1,B
moc32e314,T2,2,B
moc32e314,T2,3,B
moc32e314,T2,4,B
moc32e314,T2,5,B
moc32e314,T2,6,B
moc32e314,T2,7,B
moc32e314,T2,8,B
moc32e314,T2,9,B
moc32e314,T2,10,B
moc32e314,T2,11,B
moc32e314,T2,12,B
moc32e314,T2,13,B
moc32e314,T2,14,B
moc32e314,T2,15,B
mocd13afc,T3,0,B
mocd13afc,T3,1,A
mocd13afc,T3,2,B
mocd13afc,T3,3,A
mocd13afc,T3,4,A
mocd13afc,T3,5,A
mocd13afc,T3,6,A
mocd13afc,T3,7,A
mocd13afc,T3,8,B
mocd13afc,T3,9,A
mocd13afc,T3,10,A
mocd13afc,T3,11,A
mocd13afc,T3,12,B
mocd13afc,T3,13,A
mocd13afc,T3,14,A
mocd13afc,T3,15,A
moc05e7b7,T2,0,B
moc05e7b7,T2,1,B
moc05e7b7,T2,2,B
moc05e7b7,T2,3,B
moc05e7b7,T2,4,B
moc05e7b7,T2,5,B
moc05e7b7,T2,6,B
moc05e7b7,T2,7,B
moc05e7b7,T2,8,B
moc05e7b7,T2,9,A
moc05e7b7,T2,10,B
moc05e7b7,T2,11,B
moc05e7b7,T2,12,A
moc05e7b7,T2,13,B
moc05e7b7,T2,14,B
moc05e7b7,T2,15,B
moc3d9ceb,T2,0,B
moc3d9ceb,T2,1,B
moc3d9ceb,T2,2,A
moc3d9ceb,T2,3,B
moc3d9ceb,T2,4,B
moc3d9ceb,T2,5,B
moc3d9ceb,T2,6,B
moc3d9ceb,T2,7,B
moc3d9ceb,T2,8,B
moc3d9ceb,T2,9,A
moc3d9ceb,T2,10,B
moc3d9ceb,T2,11,B
moc3d9ceb,T2,12,B
moc3d9ceb,T2,13,B
moc3d9ceb,T2,14,B
moc3d9ceb,T2,15,B
moc369456,T2,0,B
moc369456,T2,1,A
moc369456,T2,2,A
moc369456,T2,3,A
moc369456,T2,4,A
moc369456,T2,5,A
moc369456,T2,6,A
moc369456,T2,7,A
moc369456,T2,8,A
moc369456,T2,9,A
moc369456,T2,10,A
moc369456,T2,11,A
moc369456,T2,12,A
moc369456,T2,13,A
moc369456,T2,14,A
moc369456,T2,15,A
mocbd2241,T3,0,A
mocbd2241,T3,1,A
mocbd2241,T3,2,A
mocbd2241,T3,3,A
mocbd2241,T3,4,A
mocbd2241,T3,5,A
mocbd2241,T3,6,A
mocbd2241,T3,7,A
mocbd2241,T3,8,A
mocbd2241,T3,9,A
mocbd2241,T3,10,A
mocbd2241,T3,11,A
mocbd2241,T3,12,A
mocbd2241,T3,13,A
mocbd2241,T3,14,A
mocbd2241,T3,15,A
mocd9376a,T3,0,B
mocd9376a,T3,1,B
mocd9376a,T3,2,B
mocd9376a,T3,3,B
mocd9376a,T3,4,B
mocd9376a,T3,5,B
mocd9376a,T3,6,B
mocd9376a,T3,7,B
mocd9376a,T3,8,B
mocd9376a,T3,9,B
mocd9376a,T3,10,A
mocd9376a,T3,11,B
mocd9376a,T3,12,B
mocd9376a,T3,13,A
mocd9376a,T3,14,A
mocd9376a,T3,15,B
mocbe65c8,T1,0,A
mocbe65c8,T1,1,A
mocbe65c8,T1,2,A
mocbe65c8,T1,3,A
mocbe65c8,T1,4,A
mocbe65c8,T1,5,A
mocbe65c8,T1,6,A
mocbe65c8,T1,7,A
mocbe65c8,T1,8,A
mocbe65c8,T1,9,A
mocbe65c8,T1,10,A
mocbe65c8,T1,11,A
mocbe65c8,T1,12,A
mocbe65c8,T1,13,A
mocbe65c8,T1,14,A
mocbe65c8,T1,15,A
moc8cafaa,T2,0,B
moc8cafaa,T2,1,A
moc8cafaa,T2,2,A
moc8cafaa,T2,3,A
moc8cafaa,T2,4,A
moc8cafaa,T2,5,A
moc8cafaa,T2,6,A
moc8cafaa,T2,7,A
moc8cafaa,T2,8,A
moc8cafaa,T2,9,B
moc8cafaa,T2,10,A
moc8cafaa,T2,11,A
moc8cafaa,T2,12,A
moc8cafaa,T2,13,A
moc8cafaa,T2,14,A
moc8cafaa,T2,15,B
moc3c3bd2,T2,0,A
moc3c3bd2,T2,1,A
moc3c3bd2,T2,2,A
moc3c3bd2,T2,3,A
moc3c3bd2,T2,4,A
moc3c3bd2,T2,5,A
moc3c3bd2,T2,6,A
moc3c3bd2,T2,7,A
moc3c3bd2,T2,8,A
moc3c3bd2,T2,9,A
moc3c3bd2,T2,10,A
moc3c3bd2,T2,11,A
moc3c3bd2,T2,12,A
moc3c3bd2,T2,13,A
moc3c3bd2,T2,14,A
moc3c3bd2,T2,15,A
moc81ca3f,T3,0,A
moc81ca3f,T3,1,A
moc81ca3f,T3,2,A
moc81ca3f,T3,3,A
moc81ca3f,T3,4,A
moc81ca3f,T3,5,A
moc81ca3f,T3,6,A
moc81ca3f,T3,7,A
moc81ca3f,T3,8,A
moc81ca3f,T3,9,A
moc81ca3f,T3,10,A
moc81ca3f,T3,11,A
moc81ca3f,T3,12,A
moc81ca3f,T3,13,A
moc81ca3f,T3,14,A
moc81ca3f,T3,15,A
moc6adac0,T3,0,B
moc6adac0,T3,1,B
moc6adac0,T3,2,A
moc6adac0,T3,3,A
moc6adac0,T3,4,A
moc6adac0,T3,5,A
moc6adac0,T3,6,A
moc6adac0,T3,7,A
moc6adac0,T3,8,B
moc6adac0,T3,9,A
moc6adac0,T3,10,B
moc6adac0,T3,11,A
moc6adac0,T3,12,B
moc6adac0,T3,13,B
moc6adac0,T3,14,B
moc6adac0,T3,15,B
mocb56aeb,T3,0,A
mocb56aeb,T3,1,A
mocb56aeb,T3,2,A
mocb56aeb,T3,3,A
mocb56aeb,T3,4,A
mocb56aeb,T3,5,A
mocb56aeb,T3,6,A
mocb56aeb,T3,7,A
mocb56aeb,T3,8,A
mocb56aeb,T3,9,A
mocb56aeb,T3,10,A
mocb56aeb,T3,11,A
mocb56aeb,T3,12,A
mocb56aeb,T3,13,A
mocb56aeb,T3,14,A
mocb56aeb,T3,15,A
moc8f1b2b,T3,0,B
moc8f1b2b,T3,1,A
moc8f1b2b,T3,2,B
moc8f1b2b,T3,3,B
moc8f1b2b,T3,4,B
moc8f1b2b,T3,5,A
moc8f1b2b,T3,6,B
moc8f1b2b,T3,7,B
moc8f1b2b,T3,8,B
moc8f1b2b,T3,9,B
moc8f1b2b,T3,10,B
moc8f1b2b,T3,11,B
moc8f1b2b,T3,12,B
moc8f1b2b,T3,13,B
moc8f1b2b,T3,14,B
moc8f1b2b,T3,15,B
mocb80dbd,T2,0,A
mocb80dbd,T2,1,A
mocb80dbd,T2,2,A
mocb80dbd,T2,3,A
mocb80dbd,T2,4,A
mocb80dbd,T2,5,A
mocb80dbd,T2,6,A
mocb80dbd,T2,7,A
mocb80dbd,T2,8,A
mocb80dbd,T2,9,A
mocb80dbd,T2,10,B
mocb80dbd,T2,11,A
mocb80dbd,T2,12,A
mocb80dbd,T2,13,A
mocb80dbd,T2,14,A
mocb80dbd,T2,15,A
moc0e2668,T2,0,A
moc0e2668,T2,1,A
moc0e2668,T2,2,A
moc0e2668,T2,3,A
moc0e2668,T2,4,A
moc0e2668,T2,5,A
moc0e2668,T2,6,A
moc0e2668,T2,7,A
moc0e2668,T2,8,A
moc0e2668,T2,9,A
moc0e2668,T2,10,A
moc0e2668,T2,11,A
moc0e2668,T2,12,A
moc0e2668,T2,13,A
moc0e2668,T2,14,A
moc0e2668,T2,15,A
moc8ea573,T3,0,B
moc8ea573,T3,1,B
moc8ea573,T3,2,B
moc8ea573,T3,3,A
moc8ea573,T3,4,B
moc8ea573,T3,5,B
moc8ea573,T3,6,B
moc8ea573,T3,7,B
moc8ea573,T3,8,B
moc8ea573,T3,9,B
moc8ea573,T3,10,B
moc8ea573,T3,11,B
moc8ea573,T3,12,B
moc8ea573,T3,13,B
moc8ea573,T3,14,B
moc8ea573,T3,15,B
moc68ca41,T3,0,A
moc68ca41,T3,1,A
moc68ca41,T3,2,A
moc68ca41,T3,3,A
moc68ca41,T3,4,A
moc68ca41,T3,5,A
moc68ca41,T3,6,A
moc68ca41,T3,7,A
moc68ca41,T3,8,A
moc68ca41,T3,9,A
moc68ca41,T3,10,A
moc68ca41,T3,11,A
moc68ca41,T3,12,A
moc68ca41,T3,13,A
moc68ca41,T3,14,A
moc68ca41,T3,15,A
