item_id,tier,sample,answer
moc12f23b,T3,9,A
moc12f23b,T3,10,A
moc12f23b,T3,11,A
moc12f23b,T3,12,A
moc12f23b,T3,13,A
moc12f23b,T3,14,A
moc12f23b,T3,15,A
mocb06f32,T3,0,A
mocb06f32,T3,1,A
mocb06f32,T3,2,A
mocb06f32,T3,3,A
mocb06f32,T3,4,A
mocb06f32,T3,5,A
mocb06f32,T3,6,A
mocb06f32,T3,7,A
mocb06f32,T3,8,A
mocb06f32,T3,9,A
mocb06f32,T3,10,A
mocb06f32,T3,11,A
mocb06f32,T3,12,A
mocb06f32,T3,13,A
mocb06f32,T3,14,A
mocb06f32,T3,15,A
moc160f45,T3,0,A
moc160f45,T3,1,B
moc160f45,T3,2,B
moc160f45,T3,3,B
moc160f45,T3,4,A
moc160f45,T3,5,B
moc160f45,T3,6,B
moc160f45,T3,7,B
moc160f45,T3,8,B
moc160f45,T3,9,B
moc160f45,T3,10,B
moc160f45,T3,11,A
moc160f45,T3,12,B
moc160f45,T3,13,B
moc160f45,T3,14,B
moc160f45,T3,15,B
moca9f134,T2,0,A
moca9f134,T2,1,A
moca9f134,T2,2,B
moca9f134,T2,3,A
moca9f134,T2,4,A
moca9f134,T2,5,A
moca9f134,T2,6,B
moca9f134,T2,7,B
moca9f134,T2,8,B
moca9f134,T2,9,A
moca9f134,T2,10,B
moca9f134,T2,11,B
moca9f134,T2,12,B
moca9f134,T2,13,A
moca9f134,T2,14,A
moca9f134,T2,15,A
moc44de50,T3,0,A
moc44de50,T3,1,A
moc44de50,T3,2,A
moc44de50,T3,3,A
moc44de50,T3,4,A
moc44de50,T3,5,A
moc44de50,T3,6,A
moc44de50,T3,7,A
moc44de50,T3,8,A
moc44de50,T3,9,A
moc44de50,T3,10,A
moc44de50,T3,11,A
moc44de50,T3,12,A
moc44de50,T3,13,A
moc44de50,T3,14,A
moc44de50,T3,15,A
moc3e85ee,T3,0,B
moc3e85ee,T3,1,A
moc3e85ee,T3,2,B
moc3e85ee,T3,3,A
moc3e85ee,T3,4,B
moc3e85ee,T3,5,B
moc3e85ee,T3,6,B
moc3e85ee,T3,7,B
moc3e85ee,T3,8,B
moc3e85ee,T3,9,A
moc3e85ee,T3,10,B
moc3e85ee,T3,11,B
moc3e85ee,T3,12,B
moc3e85ee,T3,13,A
moc3e85ee,T3,14,B
moc3e85ee,T3,15,B
moc6b1777,T2,0,A
moc6b1777,T2,1,B
moc6b1777,T2,2,A
moc6b1777,T2,3,A
moc6b1777,T2,4,A
moc6b1777,T2,5,B
moc6b1777,T2,6,A
moc6b1777,T2,7,B
moc6b1777,T2,8,A
moc6b1777,T2,9,B
moc6b1777,T2,10,A
moc6b1777,T2,11,B
moc6b1777,T2,12,B
moc6b1777,T2,13,A
moc6b1777,T2,14,A
moc6b1777,T2,15,B
moce3002a,T3,0,A
moce3002a,T3,1,A
moce3002a,T3,2,A
moce3002a,T3,3,A
moce3002a,T3,4,A
moce3002a,T3,5,A
moce3002a,T3,6,A
moce3002a,T3,7,A
moce3002a,T3,8,A
moce3002a,T3,9,A
moce3002a,T3,10,A
moce3002a,T3,11,A
moce3002a,T3,12,A
moce3002a,T3,13,A
moce3002a,T3,14,A
moce3002a,T3,15,A
mocdc24a4,T2,0,B
mocdc24a4,T2,1,B
mocdc24a4,T2,2,B
mocdc24a4,T2,3,B
mocdc24a4,T2,4,B
mocdc24a4,T2,5,B
mocdc24a4,T2,6,B
mocdc24a4,T2,7,B
mocdc24a4,T2,8,B
mocdc24a4,T2,9,B
mocdc24a4,T2,10,B
mocdc24a4,T2,11,B
mocdc24a4,T2,12,B
mocdc24a4,T2,13,B
mocdc24a4,T2,14,B
mocdc24a4,T2,15,B
moc76e1f2,T2,0,A
moc76e1f2,T2,1,A
moc76e1f2,T2,2,A
moc76e1f2,T2,3,A
moc76e1f2,T2,4,A
moc76e1f2,T2,5,A
moc76e1f2,T2,6,A
moc76e1f2,T2,7,A
moc76e1f2,T2,8,A
moc76e1f2,T2,9,A
moc76e1f2,T2,10,A
moc76e1f2,T2,11,A
moc76e1f2,T2,12,A
moc76e1f2,T2,13,A
moc76e1f2,T2,14,A
moc76e1f2,T2,15,A
mocbd3637,T3,0,B
mocbd3637,T3,1,A
mocbd3637,T3,2,A
mocbd3637,T3,3,A
mocbd3637,T3,4,A
mocbd3637,T3,5,A
mocbd3637,T3,6,A
mocbd3637,T3,7,B
mocbd3637,T3,8,A
mocbd3637,T3,9,A
mocbd3637,T3,10,A
mocbd3637,T3,11,A
mocbd3637,T3,12,A
mocbd3637,T3,13,A
mocbd3637,T3,14,A
mocbd3637,T3,15,A
mocf6e4dd,T3,0,A
mocf6e4dd,T3,1,A
mocf6e4dd,T3,2,A
mocf6e4dd,T3,3,A
mocf6e4dd,T3,4,A
mocf6e4dd,T3,5,A
mocf6e4dd,T3,6,A
mocf6e4dd,T3,7,A
mocf6e4dd,T3,8,A
mocf6e4dd,T3,9,A
mocf6e4dd,T3,10,A
mocf6e4dd,T3,11,A
mocf6e4dd,T3,12,A
mocf6e4dd,T3,13,A
mocf6e4dd,T3,14,A
mocf6e4dd,T3,15,A
