item_id,tier,sample,answer
moc84c631,T3,9,B
moc84c631,T3,10,A
moc84c631,T3,11,B
moc84c631,T3,12,B
moc84c631,T3,13,PARSE_FAIL
moc84c631,T3,14,A
moc84c631,T3,15,B
moc0dc108,T3,0,A
moc0dc108,T3,1,A
moc0dc108,T3,2,PARSE_FAIL
moc0dc108,T3,3,B
moc0dc108,T3,4,B
moc0dc108,T3,5,A
moc0dc108,T3,6,A
moc0dc108,T3,7,A
moc0dc108,T3,8,B
moc0dc108,T3,9,B
moc0dc108,T3,10,A
moc0dc108,T3,11,A
moc0dc108,T3,12,A
moc0dc108,T3,13,A
moc0dc108,T3,14,B
moc0dc108,T3,15,PARSE_FAIL
moc40b605,T3,0,A
moc40b605,T3,1,A
moc40b605,T3,2,PARSE_FAIL
moc40b605,T3,3,B
moc40b605,T3,4,PARSE_FAIL
moc40b605,T3,5,A
moc40b605,T3,6,A
moc40b605,T3,7,A
moc40b605,T3,8,PARSE_FAIL
moc40b605,T3,9,PARSE_FAIL
moc40b605,T3,10,PARSE_FAIL
moc40b605,T3,11,A
moc40b605,T3,12,B
moc40b605,T3,13,A
moc40b605,T3,14,A
moc40b605,T3,15,A
moc81ca3f,T3,0,PARSE_FAIL
moc81ca3f,T3,1,B
moc81ca3f,T3,2,B
moc81ca3f,T3,3,A
moc81ca3f,T3,4,A
moc81ca3f,T3,5,PARSE_FAIL
moc81ca3f,T3,6,PARSE_FAIL
moc81ca3f,T3,7,A
moc81ca3f,T3,8,A
moc81ca3f,T3,9,A
moc81ca3f,T3,10,B
moc81ca3f,T3,11,PARSE_FAIL
moc81ca3f,T3,12,A
moc81ca3f,T3,13,PARSE_FAIL
moc81ca3f,T3,14,PARSE_FAIL
moc81ca3f,T3,15,B
moc12f23b,T3,0,B
moc12f23b,T3,1,A
moc12f23b,T3,2,PARSE_FAIL
moc12f23b,T3,3,A
moc12f23b,T3,4,PARSE_FAIL
moc12f23b,T3,5,A
moc12f23b,T3,6,A
moc12f23b,T3,7,B
moc12f23b,T3,8,A
moc12f23b,T3,9,A
moc12f23b,T3,10,B
moc12f23b,T3,11,A
moc12f23b,T3,12,A
moc12f23b,T3,13,PARSE_FAIL
moc12f23b,T3,14,PARSE_FAIL
moc12f23b,T3,15,B
mocb06f32,T3,0,A
mocb06f32,T3,1,B
mocb06f32,T3,2,A
mocb06f32,T3,3,B
mocb06f32,T3,4,B
mocb06f32,T3,5,A
mocb06f32,T3,6,A
mocb06f32,T3,7,A
mocb06f32,T3,8,B
mocb06f32,T3,9,A
mocb06f32,T3,10,B
mocb06f32,T3,11,B
mocb06f32,T3,12,A
mocb06f32,T3,13,A
mocb06f32,T3,14,A
mocb06f32,T3,15,PARSE_FAIL
moc160f45,T3,0,A
moc160f45,T3,1,A
moc160f45,T3,2,A
moc160f45,T3,3,A
moc160f45,T3,4,B
moc160f45,T3,5,B
moc160f45,T3,6,A
moc160f45,T3,7,A
moc160f45,T3,8,A
moc160f45,T3,9,B
moc160f45,T3,10,B
moc160f45,T3,11,B
moc160f45,T3,12,B
moc160f45,T3,13,B
moc160f45,T3,14,B
moc160f45,T3,15,B
moca9f134,T2,0,B
moca9f134,T2,1,A
moca9f134,T2,2,PARSE_FAIL
moca9f134,T2,3,B
moca9f134,T2,4,B
moca9f134,T2,5,A
moca9f134,T2,6,B
moca9f134,T2,7,B
moca9f134,T2,8,B
moca9f134,T2,9,A
moca9f134,T2,10,B
moca9f134,T2,11,PARSE_FAIL
moca9f134,T2,12,PARSE_FAIL
moca9f134,T2,13,B
moca9f134,T2,14,A
moca9f134,T2,15,B
moc44de50,T3,0,PARSE_FAIL
moc44de50,T3,1,B
moc44de50,T3,2,B
moc44de50,T3,3,PARSE_FAIL
moc44de50,T3,4,B
moc44de50,T3,5,PARSE_FAIL
moc44de50,T3,6,B
moc44de50,T3,7,B
moc44de50,T3,8,PARSE_FAIL
moc44de50,T3,9,B
moc44de50,T3,10,B
moc44de50,T3,11,A
moc44de50,T3,12,B
moc44de50,T3,13,B
moc44de50,T3,14,PARSE_FAIL
moc44de50,T3,15,PARSE_FAIL
moc3e85ee,T3,0,B
moc3e85ee,T3,1,PARSE_FAIL
moc3e85ee,T3,2,PARSE_FAIL
moc3e85ee,T3,3,PARSE_FAIL
moc3e85ee,T3,4,PARSE_FAIL
moc3e85ee,T3,5,PARSE_FAIL
moc3e85ee,T3,6,PARSE_FAIL
moc3e85ee,T3,7,PARSE_FAIL
moc3e85ee,T3,8,A
moc3e85ee,T3,9,A
moc3e85ee,T3,10,PARSE_FAIL
moc3e85ee,T3,11,PARSE_FAIL
moc3e85ee,T3,12,PARSE_FAIL
moc3e85ee,T3,13,B
moc3e85ee,T3,14,PARSE_FAIL
moc3e85ee,T3,15,B
moc6b1777,T2,0,A
moc6b1777,T2,1,B
moc6b1777,T2,2,B
moc6b1777,T2,3,PARSE_FAIL
moc6b1777,T2,4,PARSE_FAIL
moc6b1777,T2,5,PARSE_FAIL
moc6b1777,T2,6,PARSE_FAIL
moc6b1777,T2,7,PARSE_FAIL
moc6b1777,T2,8,B
moc6b1777,T2,9,B
moc6b1777,T2,10,B
moc6b1777,T2,11,A
moc6b1777,T2,12,PARSE_FAIL
moc6b1777,T2,13,PARSE_FAIL
moc6b1777,T2,14,PARSE_FAIL
moc6b1777,T2,15,A
moce3002a,T3,0,A
moce3002a,T3,1,B
moce3002a,T3,2,B
moce3002a,T3,3,B
moce3002a,T3,4,PARSE_FAIL
moce3002a,T3,5,PARSE_FAIL
moce3002a,T3,6,B
moce3002a,T3,7,PARSE_FAIL
moce3002a,T3,8,PARSE_FAIL
moce3002a,T3,9,B
moce3002a,T3,10,A
moce3002a,T3,11,PARSE_FAIL
moce3002a,T3,12,B
moce3002a,T3,13,A
moce3002a,T3,14,A
moce3002a,T3,15,B
mocdc24a4,T2,0,A
mocdc24a4,T2,1,A
mocdc24a4,T2,2,B
mocdc24a4,T2,3,PARSE_FAIL
mocdc24a4,T2,4,A
mocdc24a4,T2,5,B
mocdc24a4,T2,6,A
mocdc24a4,T2,7,B
mocdc24a4,T2,8,B
mocdc24a4,T2,9,B
mocdc24a4,T2,10,B
mocdc24a4,T2,11,A
mocdc24a4,T2,12,A
mocdc24a4,T2,13,A
mocdc24a4,T2,14,A
mocdc24a4,T2,15,A
moc76e1f2,T2,0,B
moc76e1f2,T2,1,B
moc76e1f2,T2,2,B
moc76e1f2,T2,3,B
moc76e1f2,T2,4,PARSE_FAIL
moc76e1f2,T2,5,B
moc76e1f2,T2,6,B
moc76e1f2,T2,7,A
moc76e1f2,T2,8,A
moc76e1f2,T2,9,B
moc76e1f2,T2,10,B
moc76e1f2,T2,11,A
moc76e1f2,T2,12,B
moc76e1f2,T2,13,PARSE_FAIL
moc76e1f2,T2,14,B
moc76e1f2,T2,15,B
mocbd3637,T3,0,B
mocbd3637,T3,1,PARSE_FAIL
mocbd3637,T3,2,B
mocbd3637,T3,3,B
mocbd3637,T3,4,A
mocbd3637,T3,5,B
mocbd3637,T3,6,B
mocbd3637,T3,7,B
mocbd3637,T3,8,B
mocbd3637,T3,9,PARSE_FAIL
mocbd3637,T3,10,B
mocbd3637,T3,11,B
mocbd3637,T3,12,B
mocbd3637,T3,13,B
mocbd3637,T3,14,B
mocbd3637,T3,15,B
mocf6e4dd,T3,0,B
mocf6e4dd,T3,1,B
mocf6e4dd,T3,2,B
mocf6e4dd,T3,3,B
mocf6e4dd,T3,4,B
mocf6e4dd,T3,5,B
mocf6e4dd,T3,6,B
mocf6e4dd,T3,7,B
mocf6e4dd,T3,8,B
mocf6e4dd,T3,9,B
mocf6e4dd,T3,10,B
mocf6e4dd,T3,11,B
mocf6e4dd,T3,12,B
mocf6e4dd,T3,13,B
mocf6e4dd,T3,14,B
mocf6e4dd,T3,15,A
