item_id,tier,sample,answer
mock000,T2,2,B
mock000,T2,3,A
mock000,T2,4,B
mock000,T2,5,A
mock000,T2,6,A
mock000,T2,7,A
mock000,T2,8,B
mock000,T2,9,B
mock000,T2,10,A
mock000,T2,11,A
mock000,T2,12,A
mock000,T2,13,A
mock000,T2,14,A
mock000,T2,15,A
mock019,T2,0,A
mock019,T2,1,A
mock019,T2,2,A
mock019,T2,3,A
mock019,T2,4,B
mock019,T2,5,A
mock019,T2,6,A
mock019,T2,7,A
mock019,T2,8,A
mock019,T2,9,B
mock019,T2,10,A
mock019,T2,11,A
mock019,T2,12,A
mock019,T2,13,A
mock019,T2,14,A
mock019,T2,15,B
mock003,T2,0,A
mock003,T2,1,A
mock003,T2,2,A
mock003,T2,3,A
mock003,T2,4,A
mock003,T2,5,A
mock003,T2,6,A
mock003,T2,7,B
mock003,T2,8,A
mock003,T2,9,B
mock003,T2,10,A
mock003,T2,11,A
mock003,T2,12,B
mock003,T2,13,B
mock003,T2,14,A
mock003,T2,15,A
mock001,T2,0,A
mock001,T2,1,B
mock001,T2,2,A
mock001,T2,3,A
mock001,T2,4,A
mock001,T2,5,A
mock001,T2,6,A
mock001,T2,7,A
mock001,T2,8,A
mock001,T2,9,B
mock001,T2,10,A
mock001,T2,11,B
mock001,T2,12,A
mock001,T2,13,A
mock001,T2,14,A
mock001,T2,15,B
mock004,T3,0,A
mock004,T3,1,A
mock004,T3,2,A
mock004,T3,3,A
mock004,T3,4,A
mock004,T3,5,A
mock004,T3,6,A
mock004,T3,7,B
mock004,T3,8,A
mock004,T3,9,A
mock004,T3,10,A
mock004,T3,11,A
mock004,T3,12,A
mock004,T3,13,A
mock004,T3,14,A
mock004,T3,15,A
mock011,T3,0,B
mock011,T3,1,B
mock011,T3,2,A
mock011,T3,3,B
mock011,T3,4,B
mock011,T3,5,B
mock011,T3,6,B
mock011,T3,7,B
mock011,T3,8,B
mock011,T3,9,B
mock011,T3,10,B
mock011,T3,11,B
mock011,T3,12,A
mock011,T3,13,B
mock011,T3,14,B
mock011,T3,15,B
mock021,T3,0,A
mock021,T3,1,A
mock021,T3,2,A
mock021,T3,3,A
mock021,T3,4,A
mock021,T3,5,A
mock021,T3,6,A
mock021,T3,7,A
mock021,T3,8,B
mock021,T3,9,B
mock021,T3,10,A
mock021,T3,11,A
mock021,T3,12,A
mock021,T3,13,A
mock021,T3,14,A
mock021,T3,15,A
mock022,T3,0,A
mock022,T3,1,A
mock022,T3,2,A
mock022,T3,3,A
mock022,T3,4,B
mock022,T3,5,A
mock022,T3,6,A
mock022,T3,7,A
mock022,T3,8,A
mock022,T3,9,A
mock022,T3,10,A
mock022,T3,11,A
mock022,T3,12,A
mock022,T3,13,A
mock022,T3,14,A
mock022,T3,15,A
mock017,T3,0,A
mock017,T3,1,B
mock017,T3,2,A
mock017,T3,3,B
mock017,T3,4,A
mock017,T3,5,B
mock017,T3,6,A
mock017,T3,7,A
mock017,T3,8,A
mock017,T3,9,A
mock017,T3,10,B
mock017,T3,11,A
mock017,T3,12,A
mock017,T3,13,A
mock017,T3,14,A
mock017,T3,15,A
mock016,T3,0,B
mock016,T3,1,B
mock016,T3,2,B
mock016,T3,3,B
mock016,T3,4,B
mock016,T3,5,A
mock016,T3,6,A
mock016,T3,7,B
mock016,T3,8,A
mock016,T3,9,B
mock016,T3,10,B
mock016,T3,11,A
mock016,T3,12,B
mock016,T3,13,B
mock016,T3,14,B
mock016,T3,15,A
