item_id,tier,sample,answer
mock011,T3,11,B
mock011,T3,12,B
mock011,T3,13,B
mock011,T3,14,B
mock011,T3,15,A
mock012,T1,0,A
mock012,T1,1,A
mock012,T1,2,A
mock012,T1,3,A
mock012,T1,4,A
mock012,T1,5,A
mock012,T1,6,A
mock012,T1,7,B
mock012,T1,8,A
mock012,T1,9,B
mock012,T1,10,A
mock012,T1,11,A
mock012,T1,12,B
mock012,T1,13,B
mock012,T1,14,A
mock012,T1,15,A
mock013,T1,0,A
mock013,T1,1,B
mock013,T1,2,A
mock013,T1,3,A
mock013,T1,4,A
mock013,T1,5,A
mock013,T1,6,A
mock013,T1,7,A
mock013,T1,8,A
mock013,T1,9,B
mock013,T1,10,A
mock013,T1,11,B
mock013,T1,12,A
mock013,T1,13,A
mock013,T1,14,A
mock013,T1,15,B
mock014,T2,0,B
mock014,T2,1,B
mock014,T2,2,B
mock014,T2,3,B
mock014,T2,4,B
mock014,T2,5,B
mock014,T2,6,B
mock014,T2,7,A
mock014,T2,8,B
mock014,T2,9,B
mock014,T2,10,B
mock014,T2,11,B
mock014,T2,12,B
mock014,T2,13,B
mock014,T2,14,B
mock014,T2,15,B
mock015,T1,0,A
mock015,T1,1,A
mock015,T1,2,B
mock015,T1,3,A
mock015,T1,4,A
mock015,T1,5,A
mock015,T1,6,A
mock015,T1,7,A
mock015,T1,8,A
mock015,T1,9,A
mock015,T1,10,A
mock015,T1,11,A
mock015,T1,12,B
mock015,T1,13,A
mock015,T1,14,A
mock015,T1,15,A
mock016,T3,0,B
mock016,T3,1,B
mock016,T3,2,B
mock016,T3,3,B
mock016,T3,4,B
mock016,T3,5,B
mock016,T3,6,B
mock016,T3,7,B
mock016,T3,8,A
mock016,T3,9,A
mock016,T3,10,B
mock016,T3,11,B
mock016,T3,12,B
mock016,T3,13,B
mock016,T3,14,B
mock016,T3,15,B
mock017,T3,0,A
mock017,T3,1,A
mock017,T3,2,A
mock017,T3,3,A
mock017,T3,4,B
mock017,T3,5,A
mock017,T3,6,A
mock017,T3,7,A
mock017,T3,8,A
mock017,T3,9,A
mock017,T3,10,A
mock017,T3,11,A
mock017,T3,12,A
mock017,T3,13,A
mock017,T3,14,A
mock017,T3,15,A
mock018,T1,0,A
mock018,T1,1,B
mock018,T1,2,A
mock018,T1,3,B
mock018,T1,4,A
mock018,T1,5,B
mock018,T1,6,A
mock018,T1,7,A
mock018,T1,8,A
mock018,T1,9,A
mock018,T1,10,B
mock018,T1,11,A
mock018,T1,12,A
mock018,T1,13,A
mock018,T1,14,A
mock018,T1,15,A
mock019,T2,0,A
mock019,T2,1,A
mock019,T2,2,A
mock019,T2,3,A
mock019,T2,4,A
mock019,T2,5,B
mock019,T2,6,B
mock019,T2,7,A
mock019,T2,8,B
mock019,T2,9,A
mock019,T2,10,A
mock019,T2,11,B
mock019,T2,12,A
mock019,T2,13,A
mock019,T2,14,A
mock019,T2,15,B
